date,AAPL,AMD,AMZN,AXISBANK.NS,BAC,BAJFINANCE.NS,GOOGL,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JPM,LT.NS,META,MSFT,NVDA,ONGC.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TITAN.NS,TSLA,WIPRO.NS
2024-07-31,0.289017,-4.146487,1.042957,0.786515,-2.23138,-0.292957,-0.981305,1.332509,0.108426,0.024026,-0.336339,-0.466169,0.588891,-0.921872,1.004751,0.808882,-0.511295,3.649243,0.6475,0.094751,-0.165927,0.812646,-0.577747,1.829756,0.038331
2024-08-01,-2.678609,-8.593108,-2.757666,0.368155,-2.324428,-0.876095,0.299556,0.030487,0.979729,0.057113,-0.19794,-0.188567,-0.45367,-2.457782,-0.805773,-4.464493,-0.874551,-7.079043,1.169335,0.218257,-1.725902,-0.052275,-0.191364,-4.756468,-0.277249
2024-08-02,0.323982,-0.749064,0.689652,-0.270621,-1.105258,0.0,0.13218,-0.66356,1.725937,-0.717181,-0.03759,-1.182857,0.886963,-2.3249,-1.733085,-0.175866,-0.969721,3.382801,-2.337276,-0.37708,-1.033038,-1.877439,1.386533,-3.355364,-2.495147
2024-08-05,5.113269,10.36346,4.416054,-0.744308,2.805049,-0.801506,2.411576,-0.799998,-1.484664,1.492926,-0.795264,-1.851588,1.239453,0.438027,-1.918265,5.401574,1.536598,9.113621,-3.152803,-2.207774,-2.21084,-1.980425,1.683707,7.375015,-1.020408
2024-08-06,0.940084,-3.677397,0.136037,-1.2193,0.736689,-1.322812,-0.652739,1.263596,-1.766874,1.101061,-0.693619,-0.516985,0.010285,2.528149,0.794813,3.150312,-0.097504,0.394842,-2.763654,0.061851,-3.032883,0.005994,-1.356123,-0.054795,-0.051046
2024-08-07,1.411316,-3.798132,-2.269588,-0.175623,-2.099736,0.562883,-1.432557,-0.647977,0.401979,-1.353485,-0.551338,-0.242204,0.540817,-1.528181,0.227273,-2.824318,-2.498537,-8.255258,5.345715,-0.28421,-0.04326,-0.651604,-1.004464,-4.487727,-0.260681
2024-08-08,0.093847,3.296208,0.381428,0.445684,1.031199,-0.646793,0.946984,-2.451473,1.151475,-0.755267,-0.201378,-2.06747,0.151818,0.7853,-1.862744,2.438192,0.062121,2.911766,-1.91489,-0.576321,-0.486455,-0.202109,-1.213665,1.604496,-1.356278
2024-08-09,1.951909,-0.311826,0.324524,-0.802951,0.314463,-1.220894,2.287359,0.318627,-0.108962,-0.319305,-0.420728,-0.028229,-0.421687,1.145133,-0.220832,1.981452,0.492535,-0.842483,-0.419232,0.979455,1.017155,0.278634,-0.54627,1.49708,-0.817607
2024-08-12,0.675703,1.733116,-0.796953,1.596863,-0.857148,-0.165426,-1.25343,-0.298742,0.490313,0.390794,0.153719,1.373338,0.528453,-0.106585,-0.196984,-0.176058,-0.061416,2.539501,2.569493,-0.637755,-0.974896,-0.812059,-0.324158,-0.768766,-0.508595
2024-08-13,1.031921,2.179272,1.442106,-0.150687,0.234559,-2.707318,0.458968,0.928392,-1.523345,-0.021885,-1.255069,-0.693373,-1.199716,0.101096,-0.787708,1.640347,1.079131,3.290641,-2.383032,0.196817,-1.960665,-0.380959,1.60811,4.716078,0.296496
2024-08-14,0.521374,-1.573427,-1.167855,-0.509062,0.752858,-0.370231,-1.249999,1.628026,0.080924,-0.691352,-0.458438,1.179245,0.050817,1.203427,-0.38635,-0.246182,0.496624,-0.379648,-2.292694,-0.116161,0.255945,2.04918,0.358404,-2.897919,0.436104
2024-08-16,0.951235,1.962938,0.011299,0.038576,0.871795,1.320527,0.922775,2.033639,0.221061,0.378031,1.474359,0.483781,1.648127,1.077046,-0.269701,-0.842271,-0.506421,2.164999,-0.887079,0.650252,1.133247,1.518386,1.019062,2.353778,3.043912
2024-08-19,0.075314,4.614974,0.326504,-1.347305,0.481253,-0.326149,0.840997,0.810811,-0.372483,-0.272722,-1.26784,0.258067,-0.653787,0.677569,-1.244498,0.457425,0.613425,4.602511,0.089549,0.397978,-0.159508,1.560733,0.833774,2.602844,0.726744
2024-08-20,0.327763,-0.057519,0.539572,0.863558,-1.099183,1.12601,0.167764,0.401786,0.62982,0.309931,0.447113,-0.414896,-0.439121,-0.223254,0.300392,-0.306614,0.735114,-0.895634,-1.712074,-0.085159,0.287301,0.406211,-0.146555,-1.680896,0.913637
2024-08-21,-0.05298,1.082502,0.105604,0.668614,-0.308719,0.199342,0.423865,-0.51898,-0.141264,1.516638,-0.18267,-0.127994,1.080005,0.079286,0.168525,1.519482,0.014155,0.926799,-0.892177,0.363305,-0.579056,0.741479,2.460503,0.26946,0.563613
2024-08-22,-1.43114,-4.513123,-2.894476,-0.826481,1.186186,-0.094817,-2.068631,-0.643152,-0.042889,-0.362115,0.769879,-0.199045,-0.649797,0.955356,-0.015249,-0.944135,-2.076067,-4.830031,-1.278339,-0.324351,0.158729,-1.27193,0.823786,-5.879726,-1.667296
2024-08-23,0.522907,0.898431,-0.169168,-0.346158,1.273237,-0.28349,0.546378,-0.871102,-0.547733,0.585887,0.880134,-0.857202,0.148503,0.326283,-0.220434,-1.661324,-0.045566,2.788809,-1.695438,-0.251041,-0.748634,-0.802224,-1.147737,2.732444,-1.442585
2024-08-26,0.185217,-3.044597,-0.679115,-0.119476,-0.200005,0.034688,-0.132228,2.899458,0.474819,0.197109,0.64286,0.328878,-0.05929,0.073058,0.855716,-1.2282,-0.691694,-2.400253,1.34467,0.373264,-0.360637,0.299626,1.063473,-2.532568,0.775194
2024-08-27,0.89823,0.24645,-0.591443,0.961538,-0.825005,1.257675,-0.699472,-0.82568,-0.343801,-1.498757,1.075573,1.276548,-1.369323,0.305224,1.648526,0.023121,0.237371,2.59896,-0.166967,-0.665346,-0.232326,-0.174253,-2.17481,-1.894487,-0.548072
2024-08-28,-0.62741,-2.034801,-1.663884,-0.514023,1.550586,0.349044,-1.326943,0.402902,-0.03969,0.157612,0.098143,1.688602,-0.6195,0.930442,-0.430498,-0.171915,-1.031623,-1.959097,-0.258636,-0.445179,-0.65664,0.162263,-0.903176,-1.893001,2.807688
2024-08-29,-0.13473,-0.750386,-0.635034,0.547479,0.299623,2.532998,-1.539772,2.208283,-0.210107,0.552358,0.242018,0.018105,1.425703,0.027015,-0.191032,-0.159911,-0.438619,-3.106464,1.07329,1.185887,0.611452,1.161431,-0.107437,-1.67779,0.691591
2024-08-30,-0.516965,0.704985,3.310569,-0.148683,1.443868,1.825759,0.467353,0.079917,-1.15338,-0.633113,-0.065045,0.294115,-0.009957,1.033709,-0.368448,-0.007668,0.370551,-0.133854,0.090782,-1.588983,-0.18969,1.194444,0.426758,2.626658,-0.609191
2024-09-03,-2.528987,-6.468138,-0.73219,0.303028,0.29571,-1.423592,-2.696018,-0.861022,0.205017,0.51439,1.670469,-1.3091,-0.127436,-0.899685,-0.102872,-1.516435,-2.026752,-6.904579,-1.467886,-0.797042,0.322321,-0.192427,0.936568,-2.164819,0.57223
2024-09-04,-0.365423,0.25621,-0.659098,-0.422761,-0.393507,0.614066,-0.134053,1.14158,0.170839,2.203237,-0.282292,0.070271,1.270004,-0.773612,0.021919,1.317996,0.736614,0.758937,-0.190478,0.922909,0.128762,0.05137,0.602322,4.188237,-1.676132
2024-09-05,0.338402,0.897254,1.651428,-0.122669,-1.617647,-1.025958,0.601409,-0.080912,-0.033417,-0.05634,-0.165594,0.35821,0.56064,-1.144669,-1.195477,1.004452,0.188906,2.114488,-1.751071,-1.716538,0.048882,-0.112694,2.937842,2.988945,0.7003
2024-09-06,-1.397629,-3.136259,-3.300613,-1.466837,-2.539608,0.84901,-4.055947,-1.784118,-0.082408,0.383645,-1.451929,-1.048388,-2.011719,-2.362132,-1.116154,-4.140802,-1.799243,-4.822287,-0.866778,-1.854275,-3.573629,-0.384452,-0.523559,-9.402412,-0.809755
2024-09-09,0.040756,1.506236,0.498479,1.10967,0.560513,0.320176,-2.491632,-0.659708,0.518926,2.407905,2.668549,0.246033,1.942232,0.752821,-0.159039,-0.270664,-0.373242,1.516022,-3.174609,-0.276171,-0.095541,-0.122339,-0.150404,0.032381,-0.435119
2024-09-10,0.543579,2.71825,1.160627,0.70404,-1.405626,-1.738139,-1.18976,1.69482,-0.220679,-1.206541,0.028303,0.388473,0.332098,-5.965237,0.311015,-0.663176,1.469868,0.268993,-1.4995,0.070183,-0.678931,1.472158,0.631747,2.771841,1.731814
2024-09-11,0.541857,3.124135,2.454191,-0.092653,0.025643,1.31793,0.827111,0.030933,-0.393844,-0.25588,0.393827,-0.237631,0.263156,0.964675,-1.614744,0.950667,1.814683,6.87449,-2.428183,-0.78945,-1.467856,-0.931119,-0.557352,1.594301,-2.028576
2024-09-12,0.12135,1.576509,1.190475,1.113352,-0.691422,0.111862,0.578673,0.422221,0.761788,1.559598,1.142975,1.322075,0.854201,-0.505653,1.798763,1.65361,0.871702,1.968507,2.10069,1.564863,1.645161,0.165184,0.756156,2.29235,1.844553
2024-09-13,-0.483049,-0.006572,-0.272724,0.624012,-0.591563,2.291232,1.306063,0.432136,-0.480887,-0.793193,-0.131791,-0.325565,-1.087582,-1.22788,-0.248482,0.822533,1.117819,0.016793,-1.437267,-0.255691,-0.018966,-0.163353,-0.26476,1.004383,3.147244
2024-09-16,-0.101591,0.250498,-0.215875,0.740593,0.747223,-4.352212,0.476766,-0.393074,0.23695,-1.474223,0.94724,0.231273,-0.93041,0.98625,1.19089,1.666232,0.171851,-0.008564,-0.780186,-0.419618,-0.670163,-0.303733,-0.725852,-1.098999,-0.198911
2024-09-17,0.482036,-1.77792,0.016055,-0.25097,0.687374,0.3816,0.188657,0.099343,-0.548269,0.223219,0.646853,0.246441,-0.645728,0.731721,0.741547,-0.238089,-1.153946,-2.183297,0.323453,-0.115329,-0.34368,-0.168395,0.199473,-0.688604,0.528238
2024-09-18,1.443346,-1.729623,-0.010729,0.694044,0.0,3.300959,-0.031279,-2.853823,1.372735,0.064374,2.087954,-2.403609,-0.098458,-0.708098,1.123609,0.163853,-0.963219,-2.174473,-2.419359,-0.445582,1.141875,-3.355531,-1.15813,-1.25603,-1.985241
2024-09-19,1.724516,1.904953,-0.089454,-0.460571,2.072922,-1.102935,-0.959017,-2.224099,0.547319,1.234246,0.28331,-0.85837,-0.343135,0.333681,-1.768001,1.654541,-0.575665,0.443123,-0.748084,0.233592,-0.641466,-2.138926,0.825332,4.239315,-1.993759
2024-09-20,-0.769667,-0.032053,0.720186,0.080386,-0.861641,-0.688278,0.055044,0.689362,1.438972,1.805253,3.355209,0.03937,0.468752,0.552567,2.537835,0.241067,-0.446003,-0.905516,-0.261324,0.809026,-1.654396,-0.741273,0.110729,-1.353927,0.223081
2024-09-23,-0.382685,0.191757,1.168861,-0.375545,-0.845561,-0.401928,-1.521144,-0.634918,0.617499,1.629196,-0.683695,-0.657415,0.291007,0.208532,-0.323685,-0.893771,-0.177302,-0.248821,2.444528,0.159289,2.016536,-0.732558,0.60308,3.046041,-0.779067
2024-09-24,-0.559807,0.546171,-0.15957,-0.124883,-1.003758,-0.563384,-0.453908,1.462856,0.172807,-2.299667,-0.181682,0.561439,-0.338489,0.208384,0.102969,-0.591158,-0.884523,3.73327,1.06312,0.058784,-0.125117,0.462171,-0.866949,0.074781,1.381055
2024-09-25,0.6402,2.220823,-0.629678,2.431339,0.0,1.045728,0.012389,0.202382,1.07661,-0.05423,0.999426,0.474465,0.397671,-0.703888,0.166336,0.755254,0.530442,1.221116,-0.250459,0.677264,-0.601585,0.526765,-1.651316,1.773975,-0.482549
2024-09-26,0.096789,0.257397,-1.621118,0.753416,0.330036,1.680632,-0.556101,0.089773,0.586554,1.185998,0.68561,0.129094,0.985226,-0.639419,-1.022102,-1.370426,-0.868785,-2.176658,-0.622783,0.489714,0.734922,0.762911,0.523008,-2.448198,0.594025
2024-09-27,-0.293274,-1.868874,-1.421225,0.011785,-0.630517,-0.308486,0.700202,-0.088396,-1.370286,-0.66475,-1.980497,-1.312043,0.470925,-0.071205,-0.865439,-0.480616,-0.811086,-2.073082,1.53741,1.812879,0.099775,-0.606685,1.131424,1.196669,-1.293503
2024-09-30,1.286736,0.600856,-0.43283,-2.47725,1.147083,-0.555124,1.549105,-0.658187,-0.9578,-0.199039,-1.478212,-0.234044,-0.470609,2.205421,-0.633954,0.834946,0.488077,2.645596,0.202022,-2.818552,-1.745854,-0.429212,1.002376,0.999844,0.641266
2024-10-01,-1.442139,-2.875727,0.124398,-0.118065,-0.733984,0.560042,-0.417435,1.480447,0.127607,-1.314678,0.36226,1.565332,-0.376339,-0.890378,-0.368148,-0.261256,-1.811182,-3.917218,-1.700333,-1.068792,1.135788,0.760186,-1.255247,-1.770291,1.212512
2024-10-03,0.235409,1.966063,-0.595464,-2.633544,0.692664,-2.314716,0.88194,0.030936,-1.961357,-0.529434,0.219368,0.206405,0.825879,-0.455936,-2.368461,2.213452,-0.260996,1.596097,-1.000004,-2.060455,0.531707,-0.700279,-0.383566,-1.562497,-1.842242
2024-10-04,-0.482664,2.624149,0.409149,0.246706,0.45079,-2.811993,-0.595026,-0.078742,-1.006269,-1.461432,-0.589365,1.513587,-1.264702,0.917343,-0.598863,2.091724,-0.52123,-0.016011,-0.589226,-1.239384,0.587124,0.64497,1.244141,1.374194,1.041568
2024-10-07,-1.251669,-0.064298,-1.175181,-3.148908,-0.621736,0.80498,-2.826142,-0.448192,-2.082067,-0.407736,-0.616167,0.577168,0.631164,-0.04739,-1.045646,-2.246655,-1.552883,2.184177,-2.212834,-1.634376,-3.668747,-0.024563,-4.029464,-3.281124,-1.21747
2024-10-08,0.655373,0.611355,0.439755,0.026023,-0.299623,-1.072283,0.268392,0.87091,1.291414,-0.886074,-0.354555,0.549565,-0.401959,0.080729,1.129416,0.54266,0.927232,2.019043,1.839326,1.775342,1.191326,-0.452888,-2.671865,0.385943,-0.865389
2024-10-09,1.913598,-1.740878,1.285412,1.399482,0.802608,1.170317,-0.972772,0.92858,-0.991208,-1.928524,0.08849,0.010241,-3.550413,1.773963,-1.55136,-0.585865,0.384746,-1.088664,-0.944206,-1.640403,1.360113,-0.165488,-0.697841,-1.136086,0.25482
2024-10-10,0.553163,-3.286995,-0.256512,0.615973,-0.099968,-0.004102,0.752164,-0.623625,1.427701,-0.552348,-0.260678,-1.986824,-0.666194,-0.91709,-1.554763,-0.636518,0.146903,2.198464,0.017315,-0.650349,-0.2378,-0.607773,-1.787749,-1.257183,-1.869159
2024-10-11,-0.763192,2.253485,1.173446,-0.849898,3.580249,-0.313992,0.684636,1.976165,-0.808072,0.665506,-1.13177,0.891552,-0.973634,3.069502,0.379032,0.875467,0.043253,0.589515,0.429111,0.153283,0.319868,0.149655,0.300228,-1.058466,1.52782
2024-10-14,1.136863,-1.490135,-1.180317,-0.614577,-0.119159,-1.150468,0.806653,0.53357,1.935324,-0.089554,0.880426,1.384468,1.211811,-0.77061,1.283477,-0.639492,0.327938,1.172423,-2.118214,-0.502006,0.392771,-0.08092,0.673502,-0.440649,2.014103
2024-10-15,0.102738,-4.025493,0.031977,-1.05051,-2.521398,-3.14704,-0.199039,2.191255,-0.584417,-0.417105,1.335813,-0.035712,0.110441,-0.567828,-0.507006,-0.659135,-0.814819,-4.547755,-0.942731,-1.067334,-0.105521,-0.344949,-0.438427,-0.199985,-3.599523
2024-10-16,0.077717,-1.227306,-0.085541,0.191134,1.397773,-0.765334,0.382912,-0.200642,1.172554,-0.283237,-0.428512,-1.785167,-0.564517,0.589213,-0.490138,-0.792922,0.228818,1.298705,0.848054,1.050369,0.330098,0.243573,-1.054732,-0.031613,-0.15947
2024-10-17,-0.548344,-2.34375,-0.366594,-1.663773,-0.537015,-1.166741,-1.689497,-0.112304,-1.286169,-1.467918,-1.456637,1.700084,-1.232322,0.066881,0.574668,-1.097153,-1.33535,-1.729585,-1.19298,-0.679132,0.191475,-0.09239,-2.398907,-0.315897,-1.158989
2024-10-18,-0.499616,-0.91481,0.983175,3.35492,-0.259252,0.095028,0.140937,-0.498128,1.127413,-0.786877,2.97651,-0.749819,-0.419436,0.164442,0.219894,-0.796766,0.24452,-0.48316,0.460989,0.526929,1.146597,0.808064,-0.399118,-0.004535,3.129704
2024-10-21,0.865856,1.373908,0.542411,-0.547264,-1.159767,-1.854814,0.687334,-1.6904,0.798831,-0.790053,-0.430997,-2.027919,-0.626669,-0.985703,0.156427,-0.151044,0.63924,4.039674,-1.618349,0.151775,-1.303504,-1.276436,-1.600373,-0.022836,-0.634518
2024-10-22,0.842277,-1.602816,0.716746,-1.549089,1.560619,-1.795591,1.325318,-0.385291,-0.895928,-0.12663,0.071058,-0.355181,-0.38251,0.493225,-2.039054,1.344274,2.155373,0.475819,-2.589932,-1.887962,-2.89926,-1.242007,-1.336332,0.303715,-0.791192
2024-10-23,-1.418322,-0.058821,-2.192216,-1.250953,0.331752,5.904705,-1.201745,2.913298,1.803466,1.461276,-0.745442,1.52554,-0.135133,-0.111777,-1.303899,-2.807036,-1.452903,-1.73907,0.314817,0.076637,-0.506329,1.666414,-1.24324,-1.602732,-0.054792
2024-10-24,0.256549,-0.840121,0.609989,0.201715,0.779777,0.404995,-0.067555,-0.005419,0.664522,-5.360782,0.19996,0.104757,-2.13693,1.420004,-0.039201,0.114616,-0.141061,-0.291154,-1.029786,0.338883,1.081356,1.096401,0.904253,6.457421,-0.054822
2024-10-25,0.726908,0.534107,-0.010649,0.197976,-2.399811,-1.857009,0.977581,-0.411292,-0.660967,1.029053,0.657442,-0.075124,1.366125,-1.195557,-2.878835,-0.11848,0.325706,0.432839,-2.203708,-1.16487,-2.13659,0.012324,-1.964284,5.148233,-1.145973
2024-10-28,0.034282,0.895898,-0.622466,-1.876049,1.307343,-0.124999,-1.202962,1.444368,-0.447764,1.250002,0.57176,0.303814,0.456478,0.962612,0.74789,-0.659798,-1.174537,-1.734263,1.035877,-0.198207,1.052564,0.538226,0.399084,-2.77407,2.787738
2024-10-29,0.244527,3.196768,1.193128,0.888299,-0.140881,1.641318,1.162581,0.0,1.48886,-1.471557,2.34372,-0.362944,0.608249,-1.025715,1.957174,2.263209,0.9229,0.684302,0.62654,0.896019,4.610554,-0.50295,-0.073046,-1.886515,0.428729
2024-10-30,-1.079057,-2.882157,-1.011814,-0.708375,1.438509,-0.628665,-3.442543,-1.192904,-0.4248,-0.080174,-0.895013,-1.632097,0.73778,0.840303,0.840253,-1.527504,-1.12244,-0.143326,-1.264153,0.666668,-0.670288,0.236807,1.455074,-0.189901,0.488889
2024-10-31,-1.495593,-2.523678,-2.157367,-0.510506,-1.111377,-0.852648,-1.166756,-4.019019,0.445599,-1.045028,-1.147447,-1.714303,-0.650407,-1.237205,2.614732,-2.977775,-2.169198,-3.51745,1.04404,-0.59328,0.024392,-2.495087,-0.727741,-3.155155,-2.3017
2024-11-01,0.877948,-1.78621,-0.537692,0.472488,-0.925274,-0.092354,0.717343,-1.102981,0.248127,-0.253541,0.143424,-0.206859,-0.142566,-0.277328,0.038625,-0.079282,0.332507,0.519671,0.722762,0.420087,-0.145916,-0.141613,-0.311745,-1.214092,-0.063447
2024-11-04,0.461554,-0.698652,-0.341053,-2.794369,-0.672912,-1.882438,-0.406042,-0.002839,-1.770775,-0.871612,-0.999924,2.270225,-1.793493,-1.289016,-1.393123,-0.606272,-0.326988,-0.845422,-3.175187,-2.668457,0.869085,-0.05421,-2.893309,-0.703304,-1.851182
2024-11-05,0.743911,-0.197266,1.764949,2.875456,0.891358,1.246892,0.182974,0.25721,3.220785,0.053575,1.86174,-0.329548,-0.569416,0.663549,0.528685,0.904284,0.756666,1.789747,0.829556,0.95128,2.331751,0.767552,0.756394,1.65764,0.128916
2024-11-06,0.049414,0.10349,3.539824,-0.4523,1.361609,1.026676,1.559259,2.640838,-0.917302,-0.576495,0.161506,3.384351,0.187418,5.131914,1.431551,1.652597,1.881572,1.853661,0.504287,1.171754,0.659441,3.398187,1.019079,1.355951,3.004843
2024-11-07,1.268749,2.140725,1.258195,-0.744476,-0.599468,-1.451569,1.882643,-0.978357,0.128992,-1.007716,-1.422355,-0.546066,-0.799174,-3.321061,-0.021935,2.567213,0.985092,1.70094,-1.95933,-1.38595,-0.162604,-0.450879,-1.86006,2.776139,-0.45936
2024-11-08,-0.092438,-0.963922,-0.734316,0.428196,-0.02215,-0.123838,-1.273173,-0.078847,0.139837,0.956138,-0.877955,0.657313,0.031388,-0.986045,0.546647,-0.371902,-0.653625,-0.766283,-1.278445,-1.071169,-1.913675,-0.192539,2.090676,7.381154,0.707965
2024-11-11,-0.342224,-0.020355,-0.796165,1.649306,1.052639,-1.183673,0.991155,1.115509,0.669687,-0.715423,0.578451,1.700381,-0.230101,-0.295836,-0.470376,-0.544035,-1.0674,-2.300241,-2.077382,-0.488682,0.195038,1.707766,0.469984,1.068441,0.790861
2024-11-12,-0.14251,-2.292514,0.259158,-1.152221,-0.606846,-2.651418,1.000994,-0.959811,-3.03612,-1.342685,-0.434906,-0.122918,-0.994557,-0.411559,-1.606847,-0.632068,1.142857,1.028747,-1.801806,-0.101921,-3.026392,-0.441179,-0.099947,-4.157671,-0.756517
2024-11-13,0.495514,-2.491948,2.244514,-1.106867,-0.71429,-1.039943,-0.875541,-0.066988,-2.062037,0.115749,-1.330082,0.392244,0.457395,0.241085,-1.033474,-0.447982,0.844322,-1.878314,-1.405423,-1.432785,-1.785383,-0.664177,0.404727,-1.670393,-0.175439
2024-11-14,1.422094,-1.068833,-1.251405,0.276902,-0.108812,-0.352236,-1.51447,-0.697118,1.174468,-2.893837,0.25523,-0.056278,-1.114182,-0.22688,-0.892355,0.027725,0.444709,-0.596048,-0.692932,1.116784,-0.54412,0.263601,1.228912,-5.038301,-0.395465
2024-11-18,1.229747,0.535488,-1.200097,-0.442009,-0.064169,-0.980703,1.084076,-1.288359,0.299999,0.905816,-0.519845,-2.041423,0.118025,-1.101871,0.597819,-0.473925,0.214529,0.465945,-0.179216,-0.540389,0.406904,-4.592927,-0.358071,-0.584046,-2.44398
2024-11-19,0.572739,1.44094,2.648873,0.349553,0.913238,0.014411,2.532808,-0.895479,1.648191,-0.88613,-0.632439,-0.041085,-0.138893,0.346748,-1.516897,1.672533,1.132876,4.026314,-0.8,-1.514969,-1.953602,0.488822,1.024435,3.049794,1.079137
2024-11-21,-0.157288,-0.993728,-2.51118,0.101057,0.150894,-2.242973,-3.605514,0.073568,-0.468736,-1.730073,0.160186,-0.431593,-0.835139,0.629034,-1.31728,-1.12902,-1.580454,-1.794448,-2.358873,-1.502036,-2.222918,0.690998,-1.443412,-1.212874,-0.862985
2024-11-22,0.79365,0.728067,-0.56999,0.505873,1.358639,3.306804,-0.657227,2.819078,0.117572,2.271066,1.593804,2.596949,4.044284,2.027832,2.957143,-0.782535,1.368599,-2.727332,0.326799,2.928258,3.823154,4.264311,4.215942,3.362749,1.726134
2024-11-25,0.609172,0.455548,1.088919,-0.353446,0.507833,-1.539052,0.939248,-1.422618,0.030807,0.058702,0.381941,-1.372654,-0.459289,0.280459,2.540984,0.535494,0.097998,-4.204522,3.782694,-0.232558,2.110038,0.820096,-1.514878,-5.983789,1.207648
2024-11-26,0.741437,-3.388286,2.95196,-1.062996,0.50516,-1.547907,0.888857,0.499977,-1.350826,-0.283562,-0.431102,1.007904,-0.624997,-0.207595,-1.392842,1.332152,2.001953,-0.566448,-1.050793,0.057917,-0.545021,0.73247,0.528701,-0.812313,0.683761
2024-11-27,0.196184,-0.699702,-0.599087,0.388585,-0.104557,0.830078,0.136092,-0.300511,1.251468,0.474719,0.169423,-0.290139,-0.115183,0.176454,-0.14309,-0.989755,-0.498693,0.244428,-0.274509,-0.023197,-0.524749,-0.605659,-1.00301,-2.60678,-1.453927
2024-11-29,1.07321,0.689949,1.000825,0.242601,-0.606696,0.872834,0.267061,0.32845,-0.291456,1.672022,1.324916,0.364648,0.750215,-0.056031,2.467606,0.934975,0.802208,1.074719,1.142636,0.953121,-0.255613,1.204979,1.140906,2.701743,0.495648
2024-12-02,0.977786,3.00174,0.357211,0.388455,-1.466277,0.843821,1.611662,1.268902,0.066535,-0.235416,0.365413,1.118884,0.252098,-1.322381,-0.075537,2.654548,2.232133,-0.144059,0.802344,1.642083,-0.30395,0.155735,1.780551,1.336623,0.360542
2024-12-03,1.184269,-0.420821,1.488282,1.406849,-1.161071,-0.309134,-0.087474,0.35828,0.197515,0.114923,0.341276,0.270269,1.40558,-1.373721,1.775062,3.134458,0.3164,1.44655,0.748853,0.478364,1.903343,-0.268872,1.299392,-0.108009,-1.252755
2024-12-04,0.057644,0.72048,1.018706,0.168462,-0.685371,0.570748,1.881391,0.831563,1.202393,-0.669062,1.032556,0.278662,-1.538789,-0.531264,0.394699,0.133778,1.01379,2.211267,-1.193858,-1.285826,0.673342,0.947018,0.671752,1.396598,-0.220599
2024-12-05,-0.389365,-1.614694,1.155806,0.206188,0.945014,1.337275,-1.551096,2.068966,0.30914,1.176184,1.538462,1.834209,-0.010696,0.036675,0.565618,-1.32074,1.073251,-0.034459,0.23014,0.585846,0.633722,1.437239,1.95855,2.673186,1.457623
2024-12-06,-0.02882,-2.042691,2.844847,1.46039,-0.658736,-0.373031,1.557872,-0.171342,-0.061929,-0.448896,-1.024209,-0.538081,0.244683,0.675622,0.905531,2.240624,0.28714,-1.493778,-0.287577,-0.932848,-0.184915,-0.168426,0.467585,3.126487,-0.601701
2024-12-09,2.034486,-3.566437,-0.492941,-1.773274,-1.396051,0.266421,0.810524,-0.266317,0.882042,-2.606491,0.015133,-0.02858,-1.389184,-1.343425,2.06335,-1.658863,0.772703,-0.115135,-0.44222,-0.602454,-0.110595,0.489786,0.020186,-1.966746,2.966102
2024-12-10,0.356436,-2.903618,-0.464418,-0.28954,-0.348508,0.746574,1.268795,1.03838,-0.511262,-0.471202,0.868078,0.492524,0.021487,-0.422321,-0.805312,0.284994,-0.238536,-2.834319,-0.291093,-0.341286,0.661408,0.144593,0.165706,2.116226,0.686277
2024-12-11,-0.592838,1.268277,1.700451,-0.23913,0.173917,2.22992,5.444928,0.241403,0.075201,-0.151763,0.211372,0.979541,-0.41738,-0.192623,-0.163132,1.493495,1.112488,1.419625,-0.349512,-0.529187,-0.680118,-0.099279,-0.334311,3.678295,0.275842
2024-12-12,0.433394,0.461543,-0.37419,0.056771,-0.130034,0.055466,-1.558971,0.584431,0.445705,-1.681311,0.582645,0.59741,-1.052633,-0.604939,-1.783717,-0.112434,0.100201,0.189666,-1.531007,-0.559053,-0.905396,0.562079,-0.713154,-1.586477,0.357145
2024-12-13,0.12509,-3.343488,-0.411553,0.626645,-0.911265,1.180449,-0.622997,1.536877,0.496644,1.92542,1.475086,1.520495,2.173913,-0.879913,0.725577,-1.095309,-0.260907,-3.375559,0.494071,1.019839,1.049732,0.878245,2.597956,3.864288,0.274994
2024-12-16,1.229883,0.53964,1.172739,0.383779,-0.263213,0.356407,1.965059,-0.834663,0.00536,-1.01034,0.089222,-0.771751,-0.031898,-0.428078,-0.106901,-0.911139,0.965861,-1.624678,-0.866141,-0.525486,0.133755,-0.982279,-1.90585,4.971773,-0.258061
2024-12-17,1.359562,0.458015,-0.533588,-0.785855,-0.309802,-0.655551,-0.927758,0.272448,-1.244376,0.420673,-0.614754,0.436991,-0.095746,-0.121514,-1.445751,-1.074785,0.764946,1.007052,-1.727907,-1.248959,-0.931804,-1.848073,-0.466093,0.832106,-0.691316
2024-12-18,-1.629918,-3.204972,-4.441652,-1.227773,-3.63314,-1.042806,-3.493498,0.582349,-1.046535,0.389349,-0.837576,0.627922,-0.46541,-3.610881,-1.28835,-3.834138,-3.0865,-3.697891,-1.313662,1.015595,-1.509985,0.838414,0.02058,-5.652732,1.165051
